"survey_id" "water_id" "water_id_num" "lon" "lat" "utm_x" "utm_y" "transect_location" "transect_GRR" "transect_id" "river_class" "year" "week" "weeks_all" "juldate" "dry_season" "distance_to_water" "distance_to_water_rounded" "species" "species_id" "FEEDTYPE_A" "feed_type_A_char" "species_count"
"3280" 4276 "804" 804 35.00656 -7.61392 721368 9157870 1 "alongside" 9 "2_midstream" 2013 9 31 127 "late" 271.64 272 "E" 3 3 "mixed" 22
"3281" 4277 "807" 807 35.00691 -7.61241 721408 9158037 1 "alongside" 9 "2_midstream" 2013 9 31 127 "late" 239.08 239 "I" 1 3 "mixed" 22
"3282" 4278 "811" 811 35.00609 -7.60858 721319 9158461 1 "alongside" 9 "2_midstream" 2013 9 31 127 "late" 202.16 202 "E" 3 3 "mixed" 6
"3283" 4279 "815" 815 35.00433 -7.60788 721125 9158539 1 "alongside" 9 "2_midstream" 2013 9 31 127 "late" 310.71 311 "I" 1 3 "mixed" 15
"3284" 4280 "817" 817 35.0031 -7.60522 720991 9158834 1 "alongside" 9 "2_midstream" 2013 9 31 127 "late" 269.85 270 "G" 2 2 "browser" 3
"3285" 4281 "817" 817 35.00222 -7.60519 720894 9158838 1 "alongside" 9 "2_midstream" 2013 9 31 127 "late" 360.16 360 "I" 1 3 "mixed" 8
"3286" 4282 "821" 821 35.00059 -7.59978 720717 9159437 1 "alongside" 9 "2_midstream" 2013 9 31 127 "late" 599.75 600 "Z" 5 1 "grazer" 4
"3287" 4283 "821" 821 35.00059 -7.59978 720717 9159437 1 "alongside" 9 "2_midstream" 2013 9 31 127 "late" 599.75 600 "G" 2 2 "browser" 2
"3288" 4284 "822" 822 35.00188 -7.59487 720862 9159979 1 "alongside" 9 "2_midstream" 2013 9 31 127 "late" 743.01 743 "E" 3 3 "mixed" 14
"3289" 4285 "834" 834 35.00873 -7.58898 721621 9160627 1 "alongside" 9 "2_midstream" 2013 9 31 127 "late" 343.09 343 "E" 3 3 "mixed" 4
"3290" 4286 "836" 836 35.00999 -7.58723 721761 9160820 1 "alongside" 9 "2_midstream" 2013 9 31 127 "late" 321.27 321 "E" 3 3 "mixed" 5
"3291" 4287 "671" 671 34.92997 -7.67779 712884 9150844 2 "perpendicular" 4 "2_midstream" 2013 9 31 128 "late" 981.42 981 "Z" 5 1 "grazer" 4
"3292" 4288 "684" 684 34.93089 -7.67466 712987 9151189 2 "perpendicular" 4 "2_midstream" 2013 9 31 128 "late" 1068.17 1068 "I" 1 3 "mixed" 1
"3293" 4290 "687" 687 34.91446 -7.6524 711185 9153660 2 "perpendicular" 4 "2_midstream" 2013 9 31 128 "late" 3718.82 3719 "G" 2 2 "browser" 2
"3294" 4291 "688" 688 34.9123 -7.6481 710949 9154136 2 "perpendicular" 4 "2_midstream" 2013 9 31 128 "late" 4197.17 4197 "E" 3 3 "mixed" 8
"3295" 4292 "688" 688 34.91166 -7.64279 710881 9154724 2 "perpendicular" 4 "2_midstream" 2013 9 31 128 "late" 4636.13 4636 "G" 2 2 "browser" 2
"3296" 4293 "1320" 1320 34.91607 -7.62772 711375 9156389 2 "perpendicular" 4 "2_midstream" 2013 9 31 128 "late" 4210.01 4210 "I" 1 3 "mixed" 2
"3297" 4295 "1320" 1320 34.92329 -7.60976 712180 9158372 2 "perpendicular" 4 "2_midstream" 2013 9 31 128 "late" 4054.52 4055 "G" 2 2 "browser" 2
"3298" 4296 "1320" 1320 34.92465 -7.60608 712332 9158778 2 "perpendicular" 4 "2_midstream" 2013 9 31 128 "late" 4147.26 4147 "I" 1 3 "mixed" 1
"3299" 4297 "1320" 1320 34.92433 -7.60386 712298 9159024 2 "perpendicular" 4 "2_midstream" 2013 9 31 128 "late" 4098.13 4098 "I" 1 3 "mixed" 6
"3300" 4298 "1320" 1320 34.92301 -7.59847 712155 9159621 2 "perpendicular" 4 "2_midstream" 2013 9 31 128 "late" 3980.26 3980 "Z" 5 1 "grazer" 4
"3301" 4299 "1320" 1320 34.91348 -7.58916 711108 9160655 2 "perpendicular" 4 "2_midstream" 2013 9 31 128 "late" 3269.84 3270 "I" 1 3 "mixed" 8
"3302" 4300 "1320" 1320 34.88709 -7.5603 708209 9163860 2 "perpendicular" 4 "2_midstream" 2013 9 31 128 "late" 4704.01 4704 "Wb" 9 1 "grazer" 3
"3303" 4301 "663" 663 34.92865 -7.68163 712736 9150419 1 "alongside" 8 "2_midstream" 2013 9 31 129 "late" 623.6 624 "I" 1 3 "mixed" 39
"3304" 4302 "641" 641 34.91549 -7.69017 711280 9149481 1 "alongside" 8 "2_midstream" 2013 9 31 129 "late" 315.42 315 "I" 1 3 "mixed" 3
"3305" 4303 "634" 634 34.90226 -7.69281 709819 9149196 1 "alongside" 8 "2_midstream" 2013 9 31 129 "late" 913.25 913 "Wb" 9 1 "grazer" 3
"3306" 4304 "606" 606 34.88869 -7.69993 708318 9148415 1 "alongside" 8 "2_midstream" 2013 9 31 129 "late" 1826.12 1826 "K" 4 2 "browser" 1
"3307" 4305 "578" 578 34.8643 -7.71563 705619 9146690 1 "alongside" 8 "2_midstream" 2013 9 31 129 "late" 1658.29 1658 "G" 2 2 "browser" 4
"3308" 4306 "568" 568 34.85833 -7.71973 704959 9146240 1 "alongside" 8 "2_midstream" 2013 9 31 129 "late" 1877.58 1878 "G" 2 2 "browser" 3
"3309" 4307 "562" 562 34.86584 -7.73777 705779 9144241 1 "alongside" 8 "2_midstream" 2013 9 31 129 "late" 210.74 211 "I" 1 3 "mixed" 8
"3310" 4308 "560" 560 34.86618 -7.74131 705814 9143849 1 "alongside" 8 "2_midstream" 2013 9 31 129 "late" 341.54 342 "I" 1 3 "mixed" 1
"3311" 4309 "543" 543 34.8703 -7.75219 706264 9142644 1 "alongside" 8 "2_midstream" 2013 9 31 129 "late" 235.33 235 "I" 1 3 "mixed" 2
"3312" 4310 "536" 536 34.86891 -7.75782 706108 9142021 1 "alongside" 8 "2_midstream" 2013 9 31 129 "late" 344.82 345 "I" 1 3 "mixed" 6
"3313" 4311 "535" 535 34.87 -7.75909 706227 9141880 1 "alongside" 8 "2_midstream" 2013 9 31 129 "late" 219.01 219 "K" 4 2 "browser" 7
"3314" 4312 "533" 533 34.86942 -7.76158 706162 9141605 1 "alongside" 8 "2_midstream" 2013 9 31 129 "late" 292.51 293 "I" 1 3 "mixed" 17
"3315" 4313 "505" 505 34.85785 -7.77451 704879 9140181 1 "alongside" 8 "2_midstream" 2013 9 31 129 "late" 248.94 249 "I" 1 3 "mixed" 4
"3316" 4314 "504" 504 34.85703 -7.77587 704788 9140031 1 "alongside" 8 "2_midstream" 2013 9 31 129 "late" 238.25 238 "I" 1 3 "mixed" 36
"3317" 4315 "502" 502 34.85606 -7.77805 704680 9139790 1 "alongside" 8 "2_midstream" 2013 9 31 129 "late" 250.79 251 "I" 1 3 "mixed" 2
"3318" 4316 "498" 498 34.85713 -7.78294 704796 9139249 1 "alongside" 8 "2_midstream" 2013 9 31 129 "late" 228.04 228 "I" 1 3 "mixed" 41
"3319" 4317 "464" 464 34.83783 -7.79736 702660 9137663 1 "alongside" 7 "1_upstream" 2013 9 31 130 "late" 198.49 198 "I" 1 3 "mixed" 17
"3320" 4318 "439" 439 34.81796 -7.79746 700468 9137662 1 "alongside" 7 "1_upstream" 2013 9 31 130 "late" 261.03 261 "I" 1 3 "mixed" 3
"3321" 4319 "424" 424 34.80449 -7.80466 698979 9136872 1 "alongside" 7 "1_upstream" 2013 9 31 130 "late" 318.21 318 "I" 1 3 "mixed" 28
"3322" 4320 "415" 415 34.79839 -7.80946 698304 9136344 1 "alongside" 7 "1_upstream" 2013 9 31 130 "late" 323.24 323 "I" 1 3 "mixed" 1
"3323" 4321 "404" 404 34.79063 -7.81051 697447 9136231 1 "alongside" 7 "1_upstream" 2013 9 31 130 "late" 310.54 311 "G" 2 2 "browser" 1
"3324" 4322 "377" 377 34.76825 -7.81882 694975 9135322 1 "alongside" 7 "1_upstream" 2013 9 31 130 "late" 253.53 254 "I" 1 3 "mixed" 4
"3325" 4323 "375" 375 34.76705 -7.81967 694842 9135229 1 "alongside" 7 "1_upstream" 2013 9 31 130 "late" 255.33 255 "I" 1 3 "mixed" 6
"3326" 4324 "368" 368 34.76073 -7.82212 694144 9134961 1 "alongside" 7 "1_upstream" 2013 9 31 130 "late" 259.08 259 "I" 1 3 "mixed" 9
"3327" 4325 "358" 358 34.753 -7.82541 693290 9134601 1 "alongside" 7 "1_upstream" 2013 9 31 130 "late" 238.12 238 "I" 1 3 "mixed" 4
"3328" 4326 "354" 354 34.74932 -7.82436 692884 9134718 1 "alongside" 7 "1_upstream" 2013 9 31 130 "late" 317.33 317 "I" 1 3 "mixed" 4
"3329" 4327 "335" 335 34.7318 -7.83043 690949 9134055 1 "alongside" 7 "1_upstream" 2013 9 31 130 "late" 339.48 339 "I" 1 3 "mixed" 1
"3330" 4328 "320" 320 34.72132 -7.83688 689790 9133346 1 "alongside" 7 "1_upstream" 2013 9 31 130 "late" 345.48 345 "I" 1 3 "mixed" 2
"3331" 4329 "288" 288 34.6875 -7.79797 686078 9137665 2 "perpendicular" 2 "1_upstream" 2013 9 31 131 "late" 5032.9 5033 "I" 1 3 "mixed" 3
"3332" 4330 "288" 288 34.68398 -7.79616 685690 9137867 2 "perpendicular" 2 "1_upstream" 2013 9 31 131 "late" 5324.81 5325 "I" 1 3 "mixed" 2
"3333" 4332 "287" 287 34.67314 -7.78799 684498 9138775 2 "perpendicular" 2 "1_upstream" 2013 9 31 131 "late" 6587.12 6587 "I" 1 3 "mixed" 1
"3334" 4333 "287" 287 34.67201 -7.78633 684374 9138959 2 "perpendicular" 2 "1_upstream" 2013 9 31 131 "late" 6805.18 6805 "I" 1 3 "mixed" 4
"3335" 4334 "275" 275 34.65861 -7.77813 682900 9139872 2 "perpendicular" 2 "1_upstream" 2013 9 31 131 "late" 8217.57 8218 "G" 2 2 "browser" 1
"3336" 4335 "1316" 1316 34.6301 -7.76565 679760 9141264 2 "perpendicular" 2 "1_upstream" 2013 9 31 131 "late" 8205.65 8206 "I" 1 3 "mixed" 3
"3337" 4336 "1316" 1316 34.62799 -7.76965 679526 9140823 2 "perpendicular" 2 "1_upstream" 2013 9 31 131 "late" 8061.25 8061 "I" 1 3 "mixed" 3
"3338" 4337 "1316" 1316 34.6041 -7.77337 676889 9140421 2 "perpendicular" 2 "1_upstream" 2013 9 31 131 "late" 5664.33 5664 "G" 2 2 "browser" 1
"3339" 4338 "271" 271 34.683 -7.84876 685559 9132050 1 "alongside" 6 "1_upstream" 2013 8 30 133 "late" 187.26 187 "G" 2 2 "browser" 1
"3340" 4339 "219" 219 34.64982 -7.87297 681889 9129387 1 "alongside" 6 "1_upstream" 2013 8 30 133 "late" 324.48 324 "K" 4 2 "browser" 3
"3341" 4341 "200" 200 34.63636 -7.88019 680402 9128594 1 "alongside" 6 "1_upstream" 2013 8 30 133 "late" 258.8 259 "I" 1 3 "mixed" 5
"3342" 4342 "185" 185 34.62428 -7.88681 679067 9127867 1 "alongside" 6 "1_upstream" 2013 8 30 133 "late" 217.96 218 "Wh" 6 4 "omni" 2
"3343" 4346 "148" 148 34.59716 -7.89684 676072 9126769 1 "alongside" 6 "1_upstream" 2013 8 30 133 "late" 278.12 278 "G" 2 2 "browser" 3
"3344" 4347 "147" 147 34.59407 -7.89579 675732 9126887 1 "alongside" 6 "1_upstream" 2013 8 30 133 "late" 426.21 426 "Wh" 6 4 "omni" 2
"3345" 4348 "142" 142 34.59276 -7.89608 675587 9126855 1 "alongside" 6 "1_upstream" 2013 8 30 133 "late" 394.59 395 "I" 1 3 "mixed" 4
"3346" 4349 "138" 138 34.58785 -7.89731 675045 9126721 1 "alongside" 6 "1_upstream" 2013 8 30 133 "late" 260.31 260 "G" 2 2 "browser" 4
"3347" 4351 "133" 133 34.57993 -7.90129 674170 9126284 1 "alongside" 6 "1_upstream" 2013 8 30 133 "late" 611.02 611 "G" 2 2 "browser" 1
"3348" 4352 "133" 133 34.57424 -7.89897 673544 9126543 1 "alongside" 6 "1_upstream" 2013 8 30 133 "late" 1284.23 1284 "E" 3 3 "mixed" 5
"3349" 4353 "133" 133 34.57016 -7.88965 673098 9127576 2 "perpendicular" 1 "1_upstream" 2013 8 30 134 "late" 2196.96 2197 "E" 3 3 "mixed" 1
"3350" 4354 "133" 133 34.54268 -7.88691 670069 9127890 2 "perpendicular" 1 "1_upstream" 2013 8 30 134 "late" 5009.73 5010 "K" 4 2 "browser" 3
"3351" 4355 "133" 133 34.54849 -7.87142 670716 9129601 2 "perpendicular" 1 "1_upstream" 2013 8 30 134 "late" 5323.38 5323 "CD" 8 4 "omni" 1
"3352" 4356 "133" 133 34.54955 -7.87134 670832 9129609 2 "perpendicular" 1 "1_upstream" 2013 8 30 134 "late" 5240.97 5241 "CD" 8 4 "omni" 1
"3353" 4357 "137" 137 34.56193 -7.86747 672199 9130032 2 "perpendicular" 1 "1_upstream" 2013 8 30 134 "late" 4582.22 4582 "G" 2 2 "browser" 1
"3354" 4358 "137" 137 34.56559 -7.86621 672603 9130170 2 "perpendicular" 1 "1_upstream" 2013 8 30 134 "late" 4459.94 4460 "I" 1 3 "mixed" 5
"3355" 4359 "138" 138 34.56884 -7.85836 672965 9131037 2 "perpendicular" 1 "1_upstream" 2013 8 30 134 "late" 5047.34 5047 "I" 1 3 "mixed" 3
"3356" 4360 "1316" 1316 34.54736 -7.80454 670618 9136998 2 "perpendicular" 1 "1_upstream" 2013 8 30 134 "late" 5711.96 5712 "CD" 8 4 "omni" 1
"3357" 4372 "441" 441 34.81971 -7.79314 700663 9138139 2 "perpendicular" 3 "1_upstream" 2013 8 30 135 "late" 735.44 735 "I" 1 3 "mixed" 9
"3358" 4373 "449" 449 34.81945 -7.78658 700638 9138864 2 "perpendicular" 3 "1_upstream" 2013 8 30 135 "late" 1395.89 1396 "Wb" 9 1 "grazer" 6
"3359" 4374 "450" 450 34.81993 -7.78118 700693 9139461 2 "perpendicular" 3 "1_upstream" 2013 8 30 135 "late" 1902.5 1902 "G" 2 2 "browser" 1
"3360" 4375 "452" 452 34.82172 -7.77071 700895 9140618 2 "perpendicular" 3 "1_upstream" 2013 8 30 135 "late" 2941.97 2942 "I" 1 3 "mixed" 8
"3361" 4376 "478" 478 34.82805 -7.76115 701598 9141673 2 "perpendicular" 3 "1_upstream" 2013 8 30 135 "late" 3586.08 3586 "I" 1 3 "mixed" 12
"3362" 4377 "478" 478 34.82784 -7.76059 701575 9141735 2 "perpendicular" 3 "1_upstream" 2013 8 30 135 "late" 3651.04 3651 "I" 1 3 "mixed" 2
"3363" 4378 "478" 478 34.82651 -7.75639 701431 9142200 2 "perpendicular" 3 "1_upstream" 2013 8 30 135 "late" 4125.33 4125 "I" 1 3 "mixed" 3
"3364" 4379 "505" 505 34.82803 -7.75152 701601 9142738 2 "perpendicular" 3 "1_upstream" 2013 8 30 135 "late" 4400.04 4400 "I" 1 3 "mixed" 6
"3365" 4380 "505" 505 34.82389 -7.74976 701145 9142935 2 "perpendicular" 3 "1_upstream" 2013 8 30 135 "late" 4880.86 4881 "Wh" 6 4 "omni" 1
"3366" 4381 "478" 478 34.81903 -7.74971 700609 9142942 2 "perpendicular" 3 "1_upstream" 2013 8 30 135 "late" 5187.39 5187 "CD" 8 4 "omni" 2
"3367" 4382 "451" 451 34.81426 -7.74875 700083 9143051 2 "perpendicular" 3 "1_upstream" 2013 8 30 135 "late" 5500.26 5500 "K" 4 2 "browser" 3
"3368" 4383 "451" 451 34.81263 -7.74861 699903 9143067 2 "perpendicular" 3 "1_upstream" 2013 8 30 135 "late" 5564.88 5565 "K" 4 2 "browser" 3
"3369" 4384 "435" 435 34.80247 -7.74947 698782 9142977 2 "perpendicular" 3 "1_upstream" 2013 8 30 135 "late" 5709.39 5709 "I" 1 3 "mixed" 1
"3370" 4385 "432" 432 34.78466 -7.74907 696817 9143029 2 "perpendicular" 3 "1_upstream" 2013 8 30 135 "late" 6462.41 6462 "K" 4 2 "browser" 4
"3371" 4386 "432" 432 34.78107 -7.74866 696421 9143076 2 "perpendicular" 3 "1_upstream" 2013 8 30 135 "late" 6692.18 6692 "K" 4 2 "browser" 6
"3372" 4387 "432" 432 34.78107 -7.74866 696421 9143076 2 "perpendicular" 3 "1_upstream" 2013 8 30 135 "late" 6692.18 6692 "I" 1 3 "mixed" 1
"3373" 4388 "382" 382 34.75809 -7.7419 693890 9143835 2 "perpendicular" 3 "1_upstream" 2013 8 30 135 "late" 8681.38 8681 "K" 4 2 "browser" 4
"3374" 4389 "382" 382 34.75029 -7.72942 693035 9145218 2 "perpendicular" 3 "1_upstream" 2013 8 30 135 "late" 10218.58 10219 "I" 1 3 "mixed" 4
"3375" 4390 "382" 382 34.7524 -7.72618 693269 9145576 2 "perpendicular" 3 "1_upstream" 2013 8 30 135 "late" 10512.67 10513 "Wh" 6 4 "omni" 3
"3376" 4391 "432" 432 34.75981 -7.71858 694090 9146413 2 "perpendicular" 3 "1_upstream" 2013 8 30 135 "late" 10752.62 10753 "I" 1 3 "mixed" 17
"3377" 4396 "868" 868 35.02702 -7.56382 723652 9163401 1 "alongside" 10 "3_downstream" 2013 9 31 137 "late" 813.57 814 "I" 1 3 "mixed" 37
"3378" 4397 "877" 877 35.03554 -7.56116 724594 9163691 1 "alongside" 10 "3_downstream" 2013 9 31 137 "late" 505.84 506 "I" 1 3 "mixed" 4
"3379" 4400 "902" 902 35.05149 -7.54766 726362 9165176 1 "alongside" 10 "3_downstream" 2013 9 31 137 "late" 291.27 291 "I" 1 3 "mixed" 22
"3380" 4401 "881" 881 35.03989 -7.55804 725076 9164034 1 "alongside" 10 "3_downstream" 2013 9 31 137 "late" 526.7 527 "I" 1 3 "mixed" 27
"3381" 4402 "973" 973 35.09699 -7.52144 731398 9168053 1 "alongside" 10 "3_downstream" 2013 9 31 137 "late" 272.03 272 "I" 1 3 "mixed" 6
"3382" 4404 "980" 980 35.09939 -7.51458 731667 9168810 1 "alongside" 10 "3_downstream" 2013 9 31 137 "late" 383.54 384 "I" 1 3 "mixed" 5
"3383" 4405 "982" 982 35.10113 -7.51321 731860 9168961 1 "alongside" 10 "3_downstream" 2013 9 31 137 "late" 326.46 326 "I" 1 3 "mixed" 7
"3384" 4406 "984" 984 35.10289 -7.51156 732055 9169142 1 "alongside" 10 "3_downstream" 2013 9 31 137 "late" 311.59 312 "I" 1 3 "mixed" 1
"3385" 4407 "989" 989 35.10636 -7.51001 732439 9169312 1 "alongside" 10 "3_downstream" 2013 9 31 137 "late" 289.21 289 "I" 1 3 "mixed" 17
"3386" 4408 "999" 999 35.1073 -7.50531 732545 9169831 1 "alongside" 10 "3_downstream" 2013 9 31 137 "late" 402.27 402 "I" 1 3 "mixed" 3
"3387" 4409 "1004" 1004 35.10976 -7.49866 732820 9170566 1 "alongside" 10 "3_downstream" 2013 9 31 137 "late" 269.31 269 "I" 1 3 "mixed" 30
"3388" 4410 "1005" 1005 35.11057 -7.49782 732910 9170658 1 "alongside" 10 "3_downstream" 2013 9 31 137 "late" 263.25 263 "Z" 5 1 "grazer" 9
"3389" 4411 "1006" 1006 35.11184 -7.4966 733051 9170793 1 "alongside" 10 "3_downstream" 2013 9 31 137 "late" 304.63 305 "I" 1 3 "mixed" 3
"3390" 4412 "1011" 1011 35.1155 -7.49439 733456 9171035 1 "alongside" 10 "3_downstream" 2013 9 31 137 "late" 284.04 284 "I" 1 3 "mixed" 2
"3391" 4413 "1011" 1011 35.1155 -7.49439 733456 9171035 1 "alongside" 10 "3_downstream" 2013 9 31 137 "late" 284.04 284 "K" 4 2 "browser" 1
"3392" 4414 "1013" 1013 35.11666 -7.49361 733585 9171121 1 "alongside" 10 "3_downstream" 2013 9 31 137 "late" 264.52 265 "I" 1 3 "mixed" 1
"3393" 4415 "1017" 1017 35.12038 -7.49151 733996 9171351 1 "alongside" 10 "3_downstream" 2013 9 31 137 "late" 275.54 276 "I" 1 3 "mixed" 25
"3394" 4416 "1021" 1021 35.12556 -7.49145 734568 9171355 1 "alongside" 10 "3_downstream" 2013 9 31 137 "late" 193.4 193 "K" 4 2 "browser" 4
"3395" 4417 "1044" 1044 35.13842 -7.4894 735989 9171575 1 "alongside" 10 "3_downstream" 2013 9 31 137 "late" 314.21 314 "G" 2 2 "browser" 4
"3396" 4421 "1322" 1322 35.23459 -7.44838 746630 9176060 2 "perpendicular" 5 "3_downstream" 2013 9 31 138 "late" 5046.68 5047 "K" 4 2 "browser" 4
"3397" 4422 "1322" 1322 35.21816 -7.42608 744829 9178536 2 "perpendicular" 5 "3_downstream" 2013 9 31 138 "late" 6766.58 6767 "I" 1 3 "mixed" 4
"3398" 4423 "1322" 1322 35.21582 -7.42401 744571 9178767 2 "perpendicular" 5 "3_downstream" 2013 9 31 138 "late" 7062.34 7062 "I" 1 3 "mixed" 5
"3399" 4424 "1322" 1322 35.21038 -7.41985 743973 9179230 2 "perpendicular" 5 "3_downstream" 2013 9 31 138 "late" 7746.45 7746 "I" 1 3 "mixed" 1
"3400" 4425 "1322" 1322 35.20663 -7.41028 743564 9180291 2 "perpendicular" 5 "3_downstream" 2013 9 31 138 "late" 8447.39 8447 "I" 1 3 "mixed" 1
"3401" 4426 "1079" 1079 35.15365 -7.39668 737721 9181824 2 "perpendicular" 5 "3_downstream" 2013 9 31 138 "late" 9724.72 9725 "K" 4 2 "browser" 1
"3402" 4427 "1079" 1079 35.15247 -7.39618 737591 9181880 2 "perpendicular" 5 "3_downstream" 2013 9 31 138 "late" 9802.3 9802 "CD" 8 4 "omni" 1
"3403" 4428 "1079" 1079 35.14562 -7.38921 736838 9182654 2 "perpendicular" 5 "3_downstream" 2013 9 31 138 "late" 10715.2 10715 "Wh" 6 4 "omni" 1
"3404" 4429 "1055" 1055 35.13206 -7.36831 735352 9184974 2 "perpendicular" 5 "3_downstream" 2013 9 31 138 "late" 13222.49 13222 "K" 4 2 "browser" 6
"3405" 4430 "688" 688 34.94 -7.66958 713995 9151747 1 "alongside" 9 "2_midstream" 2013 10 32 140 "late" 328.1 328 "I" 1 3 "mixed" 1
"3406" 4431 "688" 688 34.93752 -7.66726 713722 9152005 1 "alongside" 9 "2_midstream" 2013 10 32 140 "late" 703.67 704 "I" 1 3 "mixed" 2
"3407" 4433 "689" 689 34.93696 -7.66448 713662 9152312 1 "alongside" 9 "2_midstream" 2013 10 32 140 "late" 972.9 973 "G" 2 2 "browser" 1
"3408" 4434 "728" 728 34.97353 -7.65658 717701 9153168 1 "alongside" 9 "2_midstream" 2013 10 32 140 "late" 606.57 607 "Z" 5 1 "grazer" 9
"3409" 4436 "728" 728 34.97461 -7.65761 717820 9153053 1 "alongside" 9 "2_midstream" 2013 10 32 140 "late" 487.41 487 "I" 1 3 "mixed" 41
"3410" 4437 "736" 736 34.98041 -7.658 718460 9153007 1 "alongside" 9 "2_midstream" 2013 10 32 140 "late" 385.25 385 "I" 1 3 "mixed" 7
"3411" 4438 "736" 736 34.98041 -7.658 718460 9153007 1 "alongside" 9 "2_midstream" 2013 10 32 140 "late" 385.25 385 "E" 3 3 "mixed" 1
"3412" 4440 "737" 737 34.98117 -7.65819 718544 9152986 1 "alongside" 9 "2_midstream" 2013 10 32 140 "late" 333.51 334 "E" 3 3 "mixed" 2
"3413" 4442 "743" 743 34.98615 -7.65745 719094 9153065 1 "alongside" 9 "2_midstream" 2013 10 32 140 "late" 304.65 305 "I" 1 3 "mixed" 16
"3414" 4443 "747" 747 34.9874 -7.65573 719232 9153255 1 "alongside" 9 "2_midstream" 2013 10 32 140 "late" 352.27 352 "G" 2 2 "browser" 1
"3415" 4444 "749" 749 34.9882 -7.65409 719321 9153436 1 "alongside" 9 "2_midstream" 2013 10 32 140 "late" 375.54 376 "E" 3 3 "mixed" 6
"3416" 4448 "774" 774 34.98973 -7.63558 719500 9155482 1 "alongside" 9 "2_midstream" 2013 10 32 140 "late" 1084.66 1085 "E" 3 3 "mixed" 5
"3417" 4449 "776" 776 34.99 -7.63431 719530 9155623 1 "alongside" 9 "2_midstream" 2013 10 32 140 "late" 1062.45 1062 "E" 3 3 "mixed" 10
"3418" 4450 "786" 786 34.99611 -7.62353 720210 9156812 1 "alongside" 9 "2_midstream" 2013 10 32 140 "late" 375.48 375 "I" 1 3 "mixed" 1
"3419" 4451 "790" 790 34.99996 -7.62057 720636 9157138 1 "alongside" 9 "2_midstream" 2013 10 32 140 "late" 421.24 421 "I" 1 3 "mixed" 1
"3420" 4452 "794" 794 35.00281 -7.6202 720951 9157177 1 "alongside" 9 "2_midstream" 2013 10 32 140 "late" 310.76 311 "K" 4 2 "browser" 8
"3421" 4453 "794" 794 35.00281 -7.6202 720951 9157177 1 "alongside" 9 "2_midstream" 2013 10 32 140 "late" 310.76 311 "I" 1 3 "mixed" 60
"3422" 4454 "796" 796 35.00471 -7.6196 721161 9157242 1 "alongside" 9 "2_midstream" 2013 10 32 140 "late" 222.55 223 "I" 1 3 "mixed" 1
"3423" 4455 "800" 800 35.006 -7.61704 721305 9157525 1 "alongside" 9 "2_midstream" 2013 10 32 140 "late" 230.15 230 "I" 1 3 "mixed" 1
"3424" 4456 "804" 804 35.00645 -7.61418 721356 9157841 1 "alongside" 9 "2_midstream" 2013 10 32 140 "late" 275.75 276 "I" 1 3 "mixed" 1
"3425" 4457 "806" 806 35.00671 -7.61317 721385 9157953 1 "alongside" 9 "2_midstream" 2013 10 32 140 "late" 259.51 260 "G" 2 2 "browser" 1
"3426" 4458 "809" 809 35.00706 -7.61136 721425 9158153 1 "alongside" 9 "2_midstream" 2013 10 32 140 "late" 176.03 176 "I" 1 3 "mixed" 1
"3427" 4459 "815" 815 35.00483 -7.60806 721180 9158519 1 "alongside" 9 "2_midstream" 2013 10 32 140 "late" 293.3 293 "I" 1 3 "mixed" 1
"3428" 4460 "816" 816 35.00378 -7.6064 721065 9158703 1 "alongside" 9 "2_midstream" 2013 10 32 140 "late" 257.38 257 "I" 1 3 "mixed" 1
"3429" 4462 "818" 818 34.99962 -7.6019 720608 9159203 1 "alongside" 9 "2_midstream" 2013 10 32 140 "late" 630.21 630 "G" 2 2 "browser" 2
"3430" 4463 "821" 821 35.0008 -7.59906 720740 9159516 1 "alongside" 9 "2_midstream" 2013 10 32 140 "late" 599.08 599 "Z" 5 1 "grazer" 5
"3431" 4464 "827" 827 35.0024 -7.59387 720919 9160090 1 "alongside" 9 "2_midstream" 2013 10 32 140 "late" 755.79 756 "I" 1 3 "mixed" 23
"3432" 4465 "833" 833 35.00703 -7.5901 721432 9160504 1 "alongside" 9 "2_midstream" 2013 10 32 140 "late" 461.19 461 "G" 2 2 "browser" 1
"3433" 4468 "688" 688 34.91147 -7.6461 710858 9154358 2 "perpendicular" 4 "2_midstream" 2013 10 32 141 "late" 4408.39 4408 "I" 1 3 "mixed" 1
"3434" 4469 "688" 688 34.91167 -7.64524 710881 9154453 2 "perpendicular" 4 "2_midstream" 2013 10 32 141 "late" 4452.91 4453 "I" 1 3 "mixed" 4
"3435" 4470 "1320" 1320 34.9166 -7.62296 711436 9156915 2 "perpendicular" 4 "2_midstream" 2013 10 32 141 "late" 3934.57 3935 "I" 1 3 "mixed" 3
"3436" 4471 "1320" 1320 34.91741 -7.61696 711528 9157578 2 "perpendicular" 4 "2_midstream" 2013 10 32 141 "late" 3681.35 3681 "I" 1 3 "mixed" 5
"3437" 4472 "1320" 1320 34.92032 -7.61202 711851 9158123 2 "perpendicular" 4 "2_midstream" 2013 10 32 141 "late" 3792.4 3792 "I" 1 3 "mixed" 20
"3438" 4474 "1320" 1320 34.92315 -7.5986 712170 9159606 2 "perpendicular" 4 "2_midstream" 2013 10 32 141 "late" 3993.44 3993 "Z" 5 1 "grazer" 3
